#{"t_start": 1656948037.7760494, "env_id": "CustomHopper-source-v0"}
r,l,t
1298.658344,435,154.208198
970.40865,305,154.420274
940.695038,301,154.630426
1483.174184,426,155.46943
1085.221225,335,155.701204
1245.600028,410,155.984209
1114.058449,338,156.216928
1104.396822,362,156.467276
1019.804747,330,156.892901
1059.773897,325,157.118544
1306.212967,500,157.462721
1374.940565,441,157.766353
1337.216388,427,158.060344
1109.085392,345,158.497861
1422.208401,435,158.799503
1464.467775,446,159.109464
1530.434688,436,159.41111
655.480835,258,159.59192
959.941232,295,159.795715
808.668833,242,160.426682
732.542213,223,160.581593
782.454609,230,160.741666
827.360991,257,160.918619
676.362549,213,161.065831
612.272622,194,161.201863
830.571341,251,161.375339
592.140816,192,161.508242
853.573387,251,161.882224
918.1881,289,162.083067
811.938516,241,162.250666
755.055642,239,162.415939
786.966265,247,162.586612
895.364507,279,162.779374
935.863109,296,162.983511
813.969713,239,163.14884
865.035192,258,163.526279
834.75177,256,163.704734
821.774701,255,163.881891
802.918041,237,164.046445
952.848021,304,164.258746
1018.129299,311,164.47465
723.735474,219,164.626919
880.199178,267,164.811495
980.942105,313,165.51586
775.460998,258,165.694433
720.455441,238,165.859345
569.870872,201,165.998934
764.689734,250,166.171849
612.399951,205,166.313438
633.852464,212,166.460639
562.281637,193,166.593681
595.62127,198,166.935882
809.558777,254,167.112155
662.808625,221,167.265547
654.776326,219,167.417511
776.891806,251,167.591738
789.064753,244,167.761686
710.073421,231,167.922085
652.870217,217,168.073298
584.647385,200,168.212655
985.359848,313,168.637211
834.59345,279,168.831209
823.438532,277,169.023252
885.226501,290,169.227557
808.143811,273,169.417451
740.140888,240,169.584866
798.008872,249,169.757931
661.057321,224,169.914012
878.260591,265,170.627455
893.391798,273,170.817453
805.084619,241,170.985195
620.728578,240,171.151687
869.386841,266,171.337394
784.840482,248,171.509344
784.539262,254,171.685503
866.456354,272,172.071947
622.083893,211,172.21879
851.024281,252,172.392813
915.685954,280,172.587615
708.311153,217,172.737159
871.354636,261,172.91885
862.433296,259,173.098135
856.459483,253,173.273619
1023.270128,310,173.686839
853.427804,259,173.866487
815.516588,240,174.033157
848.063237,262,174.215234
829.064729,247,174.386679
821.347544,256,174.56397
847.696324,250,174.736929
871.134896,269,174.923579
780.716315,229,175.082178
1283.126725,500,175.918216
1294.083739,500,176.266978
1258.122173,423,176.560222
1491.633215,495,176.902088
1289.621477,500,177.450373
880.656164,320,177.673135
1236.986452,500,178.019851
1286.814511,500,178.366909
1268.207739,500,178.918835
1019.949473,338,179.15379
995.210701,325,179.380379
704.734087,271,179.569186
1310.568888,500,179.916304
1261.63057,422,180.208729
838.929947,284,180.900522
727.719355,245,181.070379
850.678121,291,181.271847
1052.442362,345,181.511181
891.137522,297,181.716959
840.14631,280,181.910775
742.621035,231,182.071047
804.796621,251,182.448685
802.805622,252,182.623249
821.622885,265,182.807885
785.544802,256,182.985113
826.802222,270,183.172788
742.049195,237,183.336255
995.438257,317,183.557019
1037.173332,334,183.995737
704.229842,240,184.162483
811.759667,279,184.357054
705.305324,228,184.515709
878.677307,287,184.714373
825.121931,272,184.903615
639.315903,212,185.051229
773.032855,249,185.22483
838.287319,264,186.020075
606.05603,194,186.154872
762.170203,234,186.317844
624.347509,202,186.458358
796.772514,246,186.629416
810.282259,250,186.802739
830.885545,276,186.993852
602.89096,197,187.130476
826.556,253,187.513417
819.510918,249,187.687051
642.390246,206,187.830305
869.603073,283,188.027706
834.399184,251,188.201712
611.312859,202,188.341283
803.953966,244,188.512265
833.987068,258,188.692161
839.280237,266,188.877301
792.57831,256,189.257041
1027.578258,320,189.480212
1084.889651,335,189.712974
913.831937,289,189.914385
646.441702,208,190.060006
1094.628713,354,190.305879
751.81142,233,190.466856
1112.909725,500,191.342623
244.983047,129,191.433212
1150.275525,500,191.779401
255.208465,130,191.869901
1103.528563,500,192.215001
232.870811,132,192.30721
526.298999,252,192.685447
260.20842,132,192.776712
1119.316156,500,193.12376
629.430696,307,193.336363
1403.824506,500,193.681211
1205.2813,500,194.027429
487.659493,246,194.396859
700.720657,311,194.610982
809.702474,303,194.820307
1154.4694,500,195.164867
242.792464,126,195.2528
1130.410134,500,195.598159
1229.73117,500,196.459936
1319.87803,500,196.808296
1322.234366,500,197.156754
1000.448649,318,197.377932
1228.404594,500,197.927375
1195.870858,389,198.198604
1294.376308,426,198.494583
788.329681,278,198.688298
1009.291692,335,198.91914
1241.430058,500,199.4647
1073.788672,343,199.70118
993.034854,323,199.923749
1265.315523,417,200.209724
1319.671841,500,200.55277
949.438309,307,201.433348
1052.912117,341,201.668093
811.558512,235,201.830537
526.183881,195,201.964712
256.266875,110,202.041773
1143.175385,337,202.273241
823.957567,262,202.45407
1133.57673,362,202.901938
817.071699,258,203.080311
1378.060728,500,203.42438
833.907726,265,203.607847
1035.659044,319,203.828631
1310.122836,411,204.112537
1544.753675,495,204.653562
800.637179,253,204.82971
1144.735915,348,205.069961
1332.641212,433,205.368545
1082.50923,331,205.5968
862.565053,249,205.769283
1084.475251,398,206.615501
1209.05276,500,206.961687
1248.571326,500,207.307527
1260.96772,500,207.653339
1235.489168,500,208.201245
1215.293357,500,208.548223
1201.923162,490,208.889095
1242.520612,500,209.23596
1282.019828,426,209.73591
1264.412219,500,210.085567
1250.668323,500,210.435896
1244.96462,500,210.786286
872.993975,284,211.678852
1015.139338,363,211.933882
1241.524021,500,212.285115
1423.886477,500,212.633758
1133.042747,366,212.890462
832.559028,270,213.287735
1049.681899,331,213.518416
1086.417341,357,213.765729
1428.436681,475,214.098522
1092.003595,354,214.345044
1426.310055,500,214.894523
823.256999,267,215.08053
858.405833,280,215.278632
1007.399175,335,215.512092
1293.345186,423,215.804004
803.003042,253,215.979036
641.085579,259,216.813644
1254.078426,402,217.094818
1339.035369,500,217.441867
1348.35465,500,217.789134
1381.017251,500,218.338492
1377.533733,500,218.685257
1305.575564,439,218.988932
1296.581137,500,219.340836
1455.30146,481,219.675037
1388.59814,458,220.195243
1392.537895,500,220.540131
1319.483408,500,220.885938
1529.833388,500,221.231461
180.466884,82,221.793532
1279.640618,500,222.137974
1287.74771,500,222.483495
566.106278,230,222.644267
1290.690191,500,222.988331
1319.257492,500,223.535473
540.487786,222,223.689828
189.530922,100,223.75997
1343.281286,500,224.105027
1305.398051,500,224.45016
1158.648781,500,225.000472
1293.996019,500,225.349471
1258.747463,500,225.695586
1259.983958,500,226.04065
472.281782,205,226.184226
720.777788,225,226.942446
809.33894,244,227.112656
814.170683,245,227.283984
813.522608,242,227.452176
763.515641,237,227.616429
873.106261,263,227.797672
882.179298,267,227.98243
800.663939,256,228.158064
837.904433,260,228.541342
846.897056,261,228.721302
878.461719,259,228.899622
885.101689,281,229.092892
833.650649,263,229.274559
913.433146,288,229.473251
1026.584301,323,229.696418
835.444807,270,230.093351
970.583811,303,230.304865
1038.325201,324,230.529841
970.356664,298,230.737169
840.44259,260,230.917405
940.307987,301,231.12575
927.163754,293,231.328883
848.236237,257,232.016258
959.651781,313,232.234226
1157.171913,370,232.491195
1241.841973,397,232.768088
722.64761,226,232.924364
1216.408514,367,233.178935
825.943372,261,233.567409
1039.518889,341,233.802841
851.886583,279,233.997281
804.287543,248,234.169599
883.149882,286,234.368198
1244.507138,380,234.631415
833.528068,257,234.810482
1394.566958,464,235.331472
897.580177,276,235.523409
1027.285183,320,235.744493
1042.861294,367,235.999366
1508.511084,457,236.316746
748.889893,246,237.084029
993.546481,339,237.320213
813.381116,271,237.507663
1167.109633,381,237.771688
886.09014,295,237.975439
1229.161255,407,238.256573
1207.695357,399,238.738021
918.555052,295,238.942376
961.301274,317,239.161752
857.200804,277,239.353761
1384.478254,449,239.665975
815.617569,277,239.857963
1025.004382,338,240.289348
1006.365655,340,240.524748
1010.42408,339,240.758634
1009.838458,339,240.993725
834.691578,278,241.186187
1509.925549,485,241.521126
886.357099,268,242.194781
834.019631,254,242.372307
836.213066,246,242.544489
872.722636,258,242.724664
868.427787,264,242.909616
851.806716,247,243.0826
1098.903646,336,243.317277
807.135844,250,243.691772
864.968837,259,243.871774
824.153306,255,244.048005
853.52396,256,244.228137
822.974993,264,244.411099
904.072739,265,244.594874
857.252647,258,244.77336
1130.259076,343,245.011849
845.320844,249,245.388294
851.70794,256,245.566
602.837533,204,245.707874
879.441963,265,245.891366
967.379447,278,246.085266
848.625335,269,246.272064
859.767361,248,246.445168
1019.226342,313,246.662056
1148.968396,342,247.315404
1083.686373,331,247.544595
1140.064582,350,247.787183
1132.618985,354,248.032619
1416.98462,450,248.342967
813.960477,263,248.724657
440.556165,170,248.842578
925.383655,286,249.040399
1118.857096,347,249.279501
1429.1024,455,249.592999
790.719334,247,249.763908
920.517662,281,249.957292
1338.043297,426,250.457522
968.588883,315,250.674947
1377.243259,458,250.991187
1005.42101,369,251.246971
1142.273047,358,251.494281
894.904263,283,251.689257
1433.274752,500,252.479825
1131.66828,350,252.721794
1449.362539,500,253.067233
1547.801339,500,253.412767
1094.55777,328,253.849463
1043.144899,354,254.098008
978.863934,307,254.312442
1259.448744,412,254.600298
896.14244,274,254.791772
1538.011724,500,255.139973
1482.52049,500,255.686747
1110.930144,346,255.926211
891.506784,269,256.111364
1576.123824,500,256.45716
1539.99193,467,256.777971
