#{"t_start": 1656951282.7035306, "env_id": "CustomHopper-source-v0"}
r,l,t
1153.742648,364,151.449013
797.01295,243,152.162547
806.587969,249,152.335208
1148.689232,349,152.576996
840.373172,255,152.752624
1091.880936,328,152.97967
1424.870424,435,153.279704
1085.872944,327,153.714634
1133.993756,353,153.961147
1324.011965,382,154.227447
1165.144858,372,154.487139
684.214777,213,154.634981
1097.949366,350,154.880239
1112.651353,318,155.304112
865.505219,263,155.487231
1599.092423,500,155.830574
1595.437136,500,156.173815
1348.790271,409,156.456968
870.703709,257,156.634553
805.044938,239,157.274925
1110.872269,331,157.504835
952.715016,304,157.716152
1112.175711,324,157.940971
780.772515,236,158.105314
915.815914,278,158.297917
631.59399,204,158.440091
896.899251,272,158.828744
885.218155,270,159.016393
877.630433,270,159.204156
753.056387,237,159.369154
1304.404212,381,159.633736
1084.226787,325,159.858705
869.382103,266,160.043862
904.664774,272,160.432583
1218.414315,361,160.682936
736.160205,216,160.833276
869.932182,261,161.013654
1326.187086,394,161.286791
745.034311,223,161.440959
871.461065,257,161.622352
596.986562,195,162.370281
582.018743,200,162.508901
745.152525,242,162.67692
654.482159,214,162.826026
723.561991,225,162.985417
602.046739,205,163.12907
540.533376,177,163.252776
537.197834,188,163.383479
614.796056,211,163.529293
714.352879,229,163.888211
688.179484,223,164.04536
572.395327,188,164.177247
652.598925,221,164.333479
650.705545,217,164.488328
410.156171,154,164.597867
670.801816,227,164.758159
817.171098,266,164.94418
429.701271,159,165.055955
621.525991,206,165.201582
791.929585,259,165.588234
604.075868,204,165.730518
703.730076,225,165.888883
612.216945,205,166.035521
598.498973,206,166.180113
556.253666,204,166.322572
923.453517,284,166.520776
810.288732,258,166.702269
680.374886,224,166.85984
667.588933,214,167.567661
832.572033,263,167.751736
871.666013,263,167.939708
865.99163,257,168.118846
710.158097,230,168.279916
720.298496,221,168.433962
674.56239,210,168.58007
847.08915,252,168.754243
690.567867,213,169.101504
637.359595,204,169.243552
839.014573,239,169.410079
721.690446,223,169.565476
784.326081,229,169.724998
881.824551,263,169.907251
757.741891,238,170.072404
731.578499,213,170.221039
849.920135,260,170.401242
764.356539,217,170.758429
871.474704,255,170.936682
880.811886,257,171.115785
898.099939,276,171.308829
811.20273,254,171.485994
833.605581,252,171.660811
697.139353,209,171.807666
825.518341,252,171.983619
1574.350323,500,172.922673
1043.719038,324,173.147581
1262.098757,413,173.434586
1330.820412,435,173.73628
1085.190404,346,173.97641
1460.427278,462,174.496089
706.377416,223,174.650711
1085.796419,346,174.890822
844.962441,265,175.073895
600.807255,188,175.204092
1124.109101,352,175.447949
577.499463,193,175.581816
533.676235,173,175.900046
1178.19971,368,176.155805
551.060658,177,176.278889
1367.750412,421,176.5711
795.703718,248,176.743816
715.475828,223,176.898584
991.391918,324,177.124115
819.940497,263,177.878088
758.134965,233,178.040017
772.25238,254,178.216152
792.634088,254,178.392177
692.563016,232,178.553286
694.423127,226,178.708814
746.833542,233,178.870407
800.466718,251,179.043259
547.730709,177,179.363588
993.20879,312,179.578832
716.97599,228,179.736845
1303.282408,408,180.020312
786.028955,246,180.190617
1024.233676,329,180.417164
535.984434,171,180.535748
822.635594,263,180.716812
1200.22191,407,181.197111
772.426625,252,181.371154
1023.456951,335,181.602936
792.765486,255,181.779142
1520.567593,474,182.10724
974.484583,302,182.314849
608.060762,192,182.938963
993.157736,313,183.155007
795.234589,259,183.334374
630.953314,213,183.482613
956.924831,294,183.68627
827.593396,257,183.863564
987.577431,305,184.074917
899.077003,267,184.465113
836.42385,266,184.651224
868.012321,280,184.846039
992.678844,301,185.055212
1078.188156,335,185.287869
343.833848,136,185.382473
784.655337,279,185.576658
823.647323,251,185.750468
1052.961544,336,186.180954
995.024744,304,186.391525
847.831539,260,186.57111
788.09961,248,186.743324
852.885442,279,186.938017
828.361138,280,187.132501
817.498824,251,187.307079
693.55687,211,187.453753
378.253299,158,188.039507
648.372679,268,188.226578
605.355373,246,188.397912
171.624734,80,188.453205
154.154746,74,188.504774
1183.126114,500,188.85208
611.136735,238,189.017386
771.226044,306,189.230767
1249.165135,500,189.780685
856.606787,316,189.999187
1178.008894,471,190.325791
1156.84267,500,190.671899
1271.503056,500,191.222569
1247.242662,500,191.571134
964.923004,317,191.790688
1225.66349,500,192.138008
1244.224838,500,192.486992
807.069905,251,193.241759
1431.621829,500,193.589022
1332.212709,457,193.90781
814.589412,247,194.078766
1366.625779,500,194.426627
385.442421,155,194.733424
1456.132524,500,195.080384
1036.454034,337,195.314157
1437.45463,468,195.638463
1445.915219,500,195.985264
1423.49567,500,196.532125
1026.022958,330,196.759843
1408.541786,500,197.105054
837.915198,261,197.285769
1456.62338,500,197.632224
1416.441371,500,198.540357
1451.726547,500,198.886687
1125.591835,371,199.14385
1025.980801,328,199.372678
1442.526972,500,199.918013
1364.15173,434,200.218208
1106.010478,338,200.452008
1050.226724,319,200.672713
723.250629,223,200.828216
1494.120407,500,201.174774
1145.045373,348,201.614353
659.224446,201,201.752683
848.70205,259,201.932476
957.72925,337,202.166474
683.878049,239,202.332703
1124.161845,341,202.568092
1119.338401,352,202.811456
1356.719357,500,203.655804
1388.252526,500,204.002237
1367.816472,500,204.348883
1373.867506,500,204.694051
1368.737568,500,205.237684
1349.198721,500,205.585367
1320.622782,500,205.932766
953.707081,353,206.177883
1452.027512,459,206.701512
1424.460822,500,207.048884
1399.408458,500,207.396901
529.617044,167,207.513745
1454.17968,500,207.861291
1423.814136,500,208.79635
1368.728966,500,209.143157
1429.760436,500,209.488871
1033.82724,337,209.722567
1444.131173,500,210.272296
1441.485612,500,210.619249
1059.91815,333,210.850183
1434.163133,467,211.174417
1266.636941,406,211.456174
1266.917854,409,211.940366
1394.088532,500,212.287556
1469.278838,500,212.634702
1466.094141,500,212.980395
1417.736482,500,213.921414
1375.98502,500,214.26835
1381.625925,500,214.613268
1328.154053,500,214.958788
1420.561654,500,215.506256
1478.537821,500,215.852118
1393.700272,500,216.19865
1402.989085,500,216.544554
594.735778,194,216.875
1435.221317,500,217.221763
1372.421718,452,217.534145
1254.547467,415,217.820055
1450.935803,500,218.165004
1279.264298,500,219.041303
1222.010649,414,219.329869
1333.733957,500,219.679041
1303.504891,500,220.02846
1029.425377,351,220.479575
317.539542,135,220.574059
1416.015906,500,220.919549
1301.272591,500,221.267101
1296.659918,500,221.613143
1394.993326,500,222.164536
1337.822117,500,222.51227
1307.836503,500,222.86002
1295.498691,500,223.205567
789.462871,247,223.917823
612.677968,208,224.062796
782.758959,244,224.231622
783.393086,251,224.405452
870.061245,271,224.592534
849.98258,266,224.776765
649.862166,207,224.919694
1042.995177,322,225.143503
982.592959,296,225.552864
698.065658,221,225.706211
797.460186,242,225.873083
792.270983,244,226.041929
945.983721,290,226.24255
1110.907018,345,226.480443
1075.589716,325,226.704686
1062.083291,331,227.137851
619.894155,203,227.278642
1059.32177,320,227.499584
595.046772,187,227.628914
824.244285,257,227.806545
837.456383,259,227.985605
808.656576,255,228.16215
840.610576,268,228.3479
552.251937,175,228.888489
787.55944,254,229.065416
505.826308,166,229.180012
563.327824,185,229.30824
570.361222,185,229.43718
680.909357,220,229.589796
751.96157,233,229.753031
757.34827,233,229.914953
824.971884,259,230.093982
825.056112,264,230.482279
808.433118,264,230.665162
807.375006,259,230.84459
551.320338,178,230.967237
822.766389,257,231.146273
790.666064,247,231.317289
822.615789,255,231.493077
789.052826,251,231.666076
1336.905711,437,232.16829
455.319598,150,232.272757
782.696494,243,232.44298
884.903299,277,232.634227
800.753693,262,232.817513
822.054408,260,232.996935
577.636903,185,233.125236
668.02457,221,234.048374
785.180176,263,234.231452
722.804256,240,234.399793
771.726639,260,234.581001
853.910345,290,234.782827
550.778664,188,234.913519
700.596438,238,235.078578
905.280614,305,235.290455
1016.117433,341,235.730642
603.043778,202,235.870286
579.164623,194,236.00507
563.305201,197,236.140668
598.408611,202,236.280511
972.749458,324,236.505153
757.05821,256,236.681613
643.707326,219,236.833414
789.265869,275,237.228331
1216.974867,404,237.507261
853.268415,283,237.703626
587.884451,209,237.848141
562.691946,189,237.978333
704.694124,238,238.143937
947.102756,318,238.363471
1566.563807,500,239.372172
1628.928459,500,239.719846
443.181442,164,239.834504
1610.165961,500,240.181009
1622.443368,500,240.724996
1230.087723,360,240.974195
1509.938224,439,241.277909
1539.274396,500,241.623294
1618.785128,500,241.968156
1612.757777,500,242.51725
1603.559941,500,242.863781
1153.427222,326,243.089201
1559.402165,500,243.435646
1503.730168,500,244.493949
1520.795622,500,244.839044
1515.932129,500,245.185035
1196.011408,357,245.431581
1426.427964,500,245.98364
988.60593,291,246.185473
1404.189979,500,246.53218
620.346802,191,246.664042
1546.993714,500,247.010802
847.515189,262,247.389931
1537.438073,500,247.734289
1545.129084,500,248.080335
1049.20192,312,248.294898
1457.317882,500,248.639652
1426.22372,500,249.613173
1482.022173,500,249.959848
1466.210254,500,250.306251
808.508692,245,250.475828
1463.580128,500,251.026356
1374.049269,500,251.372708
1563.743955,500,251.716037
841.350397,260,251.894709
1103.117551,342,252.13103
1061.362292,325,252.555862
1167.391441,356,252.805272
1228.78401,371,253.065192
1547.350778,500,253.416853
814.55939,251,253.592968
